0.9387
0.95896
0.94157
0.89865
0.85817
0.90093
0.89759
0.94619
0.93269
0.8994
0.94498
0.95318
0.88648
0.84952
0.88763
0.92837
0.89698
0.91907
0.89689
0.88037
